,Date,AMD,NVDA,GOOG,NFLX,T,TSLA,AAPL,F,ATVI,TTWO
340,01/26/2023,75.16000366210938,197.9495849609375,99.16000366210938,364.8699951171875,19.374874114990234,160.27000427246094,143.34841918945312,11.87462043762207,74.79314422607422,111.88999938964844
341,01/27/2023,75.4000015258789,203.57757568359375,100.70999908447266,360.7699890136719,19.326438903808594,177.89999389648438,145.31002807617188,12.196301460266113,75.79236602783203,114.27999877929688
342,01/30/2023,72.44999694824219,191.55186462402344,97.94999694824219,353.1099853515625,19.52987289428711,166.66000366210938,142.3925018310547,11.84704875946045,75.14929962158203,112.66000366210938
343,01/31/2023,75.1500015258789,195.30050659179688,99.87000274658203,353.8599853515625,19.733308792114258,173.22000122070312,143.677001953125,12.41688346862793,75.75279235839844,113.2300033569336
344,02/01/2023,84.63999938964844,209.35552978515625,101.43000030517578,361.989990234375,19.54924774169922,181.41000366210938,144.81214904785156,12.674226760864258,75.88140106201172,112.25
345,02/02/2023,88.30999755859375,217.01278686523438,108.80000305175781,366.8900146484375,19.6461238861084,188.27000427246094,150.17926025390625,13.161343574523926,76.28703308105469,114.72000122070312
346,02/03/2023,86.08999633789062,210.92495727539062,105.22000122070312,365.8999938964844,19.210187911987305,189.97999572753906,153.8436279296875,12.159537315368652,74.43698120117188,109.27999877929688
347,02/06/2023,83.68000030517578,210.81500244140625,103.47000122070312,361.4800109863281,18.968000411987305,194.75999450683594,151.0854034423828,12.076820373535156,70.81604766845703,105.55999755859375
348,02/07/2023,85.91000366210938,221.65113830566406,108.04000091552734,362.95001220703125,18.648317337036133,196.80999755859375,153.9929962158203,12.361737251281738,74.79314422607422,113.8499984741211
349,02/08/2023,84.69000244140625,221.9710235595703,100.0,366.8299865722656,18.56113052368164,201.2899932861328,151.27459716796875,12.3341646194458,72.11206817626953,110.44999694824219
350,02/09/2023,83.20999908447266,223.29055786132812,95.45999908447266,362.5,18.37706756591797,207.32000732421875,150.2290496826172,12.398500442504883,74.45677185058594,110.87999725341797
351,02/10/2023,81.4800033569336,212.57437133789062,94.86000061035156,347.3599853515625,18.47394371032715,196.88999938964844,150.59803771972656,12.437581062316895,74.64474487304688,111.0999984741211
352,02/13/2023,83.12999725341797,217.8025360107422,95.0,358.57000732421875,18.658004760742188,194.63999938964844,153.43031311035156,12.789312362670898,75.77257537841797,111.37999725341797
353,02/14/2023,85.94999694824219,229.62831115722656,94.94999694824219,359.9599914550781,18.551441192626953,209.25,152.78207397460938,12.67206859588623,75.9605484008789,112.08999633789062
354,02/15/2023,85.18000030517578,227.5590362548828,97.0999984741211,361.4200134277344,18.648317337036133,214.24000549316406,154.90626525878906,12.632987976074219,76.8707275390625,115.94999694824219
355,02/16/2023,80.08000183105469,219.94175720214844,95.77999877929688,350.7099914550781,18.658004760742188,202.0399932861328,153.2906951904297,12.613446235656738,76.6827621459961,112.5199966430664
356,02/17/2023,78.5,213.803955078125,94.58999633789062,347.9599914550781,18.832378387451172,208.30999755859375,152.13385009765625,12.59390640258789,76.74211883544922,112.51000213623047
357,02/21/2023,76.7699966430664,206.47654724121094,92.05000305175781,337.5,18.60956573486328,197.3699951171875,148.074951171875,11.919755935668945,76.1781997680664,112.0199966430664
